Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade
S02250,0.20651353303542855,1.0,39,Reading/Writing,6,0.0,0.6814946590169141,0.7020806153175323,53,1,High,5,5,B
S02251,0.08915330097055084,0.0,43,Kinesthetic,4,0.0,0.6276392388326774,0.7733826186329712,94,1,High,6,10,B
S02252,0.08710410695335129,1.0,48,Reading/Writing,12,0.9581451764868631,0.07665161411894914,0.2617159249640279,73,1,Medium,15,4,D
S02253,0.6321407391481032,1.0,18,Kinesthetic,16,0.632140739148103,0.07585688869777238,0.4416354879939715,60,0,Medium,13,8,B
S02254,0.4197035630410386,0.0,39,Auditory,10,0.6595341704930604,0.07914410045916725,0.618546528957359,90,1,Medium,27,10,A
S02255,0.36086813892486796,0.0,17,Reading/Writing,20,0.0,0.05954324292260322,0.9307141282537631,72,1,High,25,10,A
S02256,0.5428426917401726,1.0,15,Visual,5,0.5428426917401726,0.3799898842181209,0.5159954572866574,81,0,Medium,10,10,A
S02257,0.07434604384428593,,47,Auditory,15,0.8178064822871444,0.5561084079552583,0.12809629930368135,71,0,Medium,6,9,D
S02258,0.1235717947940147,0.0,46,Kinesthetic,13,0.6796448713670805,0.5165301022389813,0.5059738272250827,77,1,Medium,10,6,B
S02259,0.8214126089696357,0.0,19,Auditory,17,0.0,0.3072083157546438,0.48052510502250706,71,1,Medium,4,10,C
S02260,0.5215971805435153,1.0,24,Kinesthetic,10,0.0,0.831947502966907,0.18920817518327196,61,0,Medium,11,5,D
S02261,0.13660510926762862,0.0,11,Visual,15,0.0,0.9015937211663482,0.41044829890669104,62,1,Low,7,5,D
S02262,0.7059781184061313,1.0,49,Visual,17,0.0,0.056478249472490555,0.7059781184061313,92,0,High,7,5,A
S02263,0.44775507950019827,0.0,39,Kinesthetic,1,0.7036151249288828,0.5488197974445287,0.056903204532172305,70,1,Medium,6,10,D
S02264,0.4867755334406149,0.0,40,Reading/Writing,2,0.0,0.6693163584808454,0.5613066829403915,59,1,Low,19,9,C
S02265,0.8370533844493839,0.0,39,Reading/Writing,20,0.0,0.31808028609076594,0.44515903133851853,99,0,High,30,7,C
S02266,0.07315958950921055,0.0,5,Kinesthetic,17,0.804755484601315,0.48285329076078926,0.3374447866961695,52,1,Medium,26,8,C
S02267,0.6286786465709695,0.0,22,Reading/Writing,18,0.0,0.19017529058771832,0.7540533921384949,63,0,Medium,1,8,A
S02268,0.43371913884664076,1.0,49,Kinesthetic,17,0.5963638159141309,0.596363815914131,0.31715628124759154,54,1,High,10,8,C
S02269,0.6737062033819294,0.0,32,Kinesthetic,14,0.0,0.5039322401296832,0.5405296003759514,55,0,Medium,17,8,B
S02270,0.0,1.0,10,Kinesthetic,0,0.7686670563841015,0.030746682255364133,0.6389096946831284,64,1,Low,18,7,A
S02271,0.6396268042479223,1.0,37,Reading/Writing,3,0.0,0.3095793732559944,0.7035894846727144,99,0,Medium,12,4,A
S02272,0.28423875020848777,1.0,44,Reading/Writing,17,0.0,0.1250650500917346,0.9505614478430465,91,1,Low,17,9,A
S02273,0.06944149752984134,1.0,5,Visual,17,0.0,0.6416394371757335,0.7638564728282541,76,1,Low,6,10,A
S02274,0.19722130826463413,0.0,49,Visual,11,0.0,0.7809963807279505,0.5925777660832615,99,1,Medium,8,6,D
S02275,0.28266754126079996,1.0,49,Auditory,19,0.7773357384671997,0.54413501692704,0.14058909692091054,65,0,Medium,5,10,D
S02276,0.7055712421037774,1.0,5,Auditory,17,0.0,0.6773483924196263,0.20825075654767874,88,1,Medium,10,8,D
S02277,0.7431920428164801,0.0,25,Visual,5,0.0,0.2779538240133636,0.6086109259704556,95,1,Medium,19,9,B
S02278,0.32582341714084523,1.0,10,Kinesthetic,4,0.0,0.6164579052304793,0.7168115177098594,70,1,Low,28,9,A
S02279,0.16416311681444912,1.0,28,Kinesthetic,9,0.9028971424794696,0.3972747426909668,0.0,96,1,Medium,12,4,D
S02280,0.39712795236951115,0.0,40,Visual,1,0.7280679126774369,0.5533316136348522,0.07765712670817655,70,1,Low,27,9,D
S02281,0.18847002482214853,,34,Reading/Writing,20,0.691056757681211,0.0967479460753696,0.6910567576812112,83,1,High,16,4,A
S02282,0.475184627271049,1.0,42,Visual,0,0.7467186999973624,0.05973749599978906,0.4615649300490655,67,0,High,30,7,B
S02283,0.24706566033393138,1.0,31,Auditory,10,0.6794305659183111,0.5571330640530152,0.4085773054375156,84,1,Medium,27,7,B
S02284,0.5199096292705769,0.0,41,Kinesthetic,3,0.6354451024418161,0.5591916901487983,0.11492672814872777,58,1,High,24,5,D
S02285,0.0,0.0,39,Kinesthetic,12,0.6853873717319378,0.685387371731938,0.2459436954686435,63,1,Low,14,9,C
S02286,0.8571039141580546,0.0,11,Reading/Writing,17,0.0,0.12570857407651467,0.4995700498814872,57,1,Low,11,8,C
S02287,0.0,1.0,47,Kinesthetic,14,0.0,0.6942126740091421,0.7197699377197387,77,1,Medium,11,9,B
S02288,0.3694898374279925,0.0,48,Auditory,10,0.5806268873868451,0.48772658540495006,0.5370963187084118,83,1,Medium,6,10,A
S02289,0.8601324644006576,0.0,17,Reading/Writing,18,0.0,0.39738119855310383,0.3197816860305639,90,0,Medium,3,5,C
S02290,0.5118434407982247,1.0,38,Kinesthetic,19,0.7037847310975589,0.49264931176829135,0.0,58,1,Low,9,6,D
S02291,0.5606002083784769,0.0,32,Visual,13,0.0,0.8280865935190646,0.0,52,0,Medium,28,9,D
S02292,0.06952273273834625,1.0,40,Visual,6,0.7647500601218078,0.2447200192389786,0.5919763908805465,83,0,Medium,15,7,B
S02293,0.5250249660958968,1.0,36,Auditory,16,0.7219093283818577,0.27432554478510607,0.357688694327361,55,1,Medium,21,7,C
S02294,0.6668005743921348,1.0,18,Reading/Writing,12,0.6668005743921346,0.04000803446352808,0.33038363330982945,73,0,Medium,4,9,C
S02295,0.6397421317903441,0.0,17,Kinesthetic,9,0.639742131790344,0.08956389845064823,0.41645926297660146,88,1,Low,12,6,B
S02296,0.0,1.0,20,Reading/Writing,3,0.6963509069358633,0.3342484353292145,0.6351168379830381,97,0,Medium,30,10,A
S02297,0.08577104420442733,0.0,28,Auditory,7,0.0,0.43400148367440194,0.8968199597157168,91,1,Low,19,8,A
S02298,0.4423382021429099,1.0,17,Visual,13,0.6951028890817152,0.5282781957021038,0.2051610013159428,73,1,Medium,13,8,D
S02299,0.5409812611113932,1.0,6,Auditory,5,0.7438492340281655,0.08926190808337987,0.3821778433234355,81,0,Low,5,4,C
S02300,0.6318816970044661,1.0,34,Reading/Writing,6,0.6950698667049124,0.18071816534327728,0.2914521334705432,63,0,Medium,12,8,C
S02301,0.1806070953450566,1.0,45,Auditory,14,0.6622260162652073,0.6489814959399034,0.32811704987723567,75,1,Medium,14,4,C
S02302,0.18548405321047653,0.0,35,Reading/Writing,9,0.6801081951050804,0.27204327804203227,0.6550121860146332,65,1,Medium,20,6,A
S02303,0.4644234279548873,0.0,44,Reading/Writing,5,0.0,0.15325973122511277,0.8722513022927727,81,0,High,27,5,B
S02304,0.6023712800390681,1.0,24,Reading/Writing,9,0.6626084080429747,0.1457738497694545,0.42053409290834176,69,0,Medium,12,8,B
S02305,0.06752563343574,0.0,14,Kinesthetic,0,0.7427819677931392,0.3713909838965697,0.5529773722592922,97,1,Medium,12,5,B
S02306,0.296688290062855,0.0,40,Visual,18,0.8158927976728512,0.1794964154880273,0.46268351826285836,92,1,High,17,6,C
S02307,0.6332389838465263,0.0,14,Kinesthetic,20,0.0,0.6501253567491004,0.4199350066961239,52,1,Low,20,10,D
S02308,0.2706672451916741,1.0,46,Kinesthetic,9,0.7443349242771038,0.5954679394216832,0.13462056307504758,77,1,Low,17,8,D
S02309,0.24828395780877477,1.0,28,Reading/Writing,6,0.9103745119655072,0.2184898828717218,0.2486674392458259,98,0,Medium,1,6,D
S02310,0.7504734701025816,0.0,41,Reading/Writing,1,0.0,0.6604166536902718,0.02528664075619915,80,1,Medium,9,6,D
S02311,0.063623149913567,0.0,24,Auditory,15,0.6998546490492362,0.16796511577181678,0.6913344233314339,86,1,High,2,7,A
S02312,0.7103225029186264,1.0,30,Auditory,12,0.0,0.1988903008172154,0.6751922615731429,73,1,Low,29,4,A
S02313,0.5155295207534027,1.0,42,Visual,17,0.6300916364763811,0.5796843055582708,0.03435038229347853,78,1,Medium,2,10,D
S02314,0.5018933390460465,0.0,18,Auditory,6,0.0,0.86492952095602,0.0,96,1,Low,22,7,D
S02315,0.5951168488951468,0.0,14,Auditory,19,0.5951168488951466,0.3332654353812822,0.4249776722397852,67,1,Medium,4,8,B
S02316,0.36992939353778265,0.0,34,Visual,2,0.5813176184165154,0.5813176184165155,0.432772338341846,67,1,High,26,4,B
S02317,0.5753891092061687,1.0,41,Kinesthetic,16,0.7032533556964283,0.28130134227857145,0.30859625004351354,98,1,High,21,6,C
S02318,0.6313233044840549,0.0,22,Reading/Writing,15,0.7716173721471782,0.046297042328830695,0.062402725001549815,87,1,Medium,20,9,D
S02319,0.6113851130357238,0.0,26,Kinesthetic,11,0.6725236243392961,0.4035141746035778,0.1053400643526756,53,1,High,20,9,D
S02320,0.8924866843809255,0.0,40,Visual,9,0.0,0.13089804704253605,0.43166331727770463,80,1,High,4,5,D
S02321,0.290007395282871,0.0,7,Reading/Writing,12,0.0,0.9570244044334735,0.0,75,1,Low,7,5,D
S02322,0.5354014261124226,,10,Reading/Writing,7,0.5354014261124225,0.47115325497893196,0.4524436276005289,76,1,High,2,10,A
S02323,0.41912097306698815,0.0,15,Kinesthetic,13,0.0,0.7745355582277942,0.47374284055396554,82,0,Low,0,10,C
S02324,0.23640647364676706,0.0,48,Auditory,4,0.6501178025286093,0.5851060222757485,0.4232136159788857,59,1,Medium,15,9,B
S02325,0.6109145160322409,1.0,22,Visual,1,0.7466732973727388,0.07466732973727395,0.25236329162839766,92,1,Medium,6,7,C
S02326,0.49213327293161496,0.0,45,Kinesthetic,20,0.6766832502809703,0.46014461019106,0.2969369599341172,86,1,Low,8,5,C
S02327,0.6802941472364944,1.0,46,Kinesthetic,13,0.6802941472364942,0.2721176588945977,0.018754364539091253,87,1,Medium,12,6,D
S02328,0.22325250706175181,0.0,49,Kinesthetic,15,0.6139443944198174,0.5893866186430248,0.4752410045604942,72,1,Low,26,5,B
S02329,0.6426511843389087,1.0,8,Reading/Writing,13,0.0,0.7069163027727995,0.2954129248049816,71,1,Low,8,10,D
S02330,0.6003651330350926,1.0,33,Reading/Writing,19,0.6003651330350925,0.5283213170708816,0.0,54,1,Low,17,4,D
S02331,0.33918721717181605,1.0,8,Auditory,0,0.0,0.920327982592861,0.1948035835496718,57,1,Medium,3,10,D
S02332,0.0,1.0,19,Auditory,19,0.807136772841524,0.24214103185245725,0.538421721906163,55,1,Medium,17,9,B
S02333,0.9614662629042442,0.0,47,Reading/Writing,5,0.0,0.030217511119847783,0.27325725483263713,88,0,Low,20,5,D
S02334,0.6018705340506103,0.0,9,Reading/Writing,17,0.662057587455671,0.06620575874556718,0.44164285190970026,100,1,Medium,14,10,B
S02335,0.34120105861136435,1.0,36,Kinesthetic,17,0.9383029111812518,0.05629817467087512,0.0,62,0,Medium,13,8,D
S02336,0.558405272708305,1.0,37,Kinesthetic,14,0.0,0.3275977599888723,0.7621438571961573,69,1,Medium,9,6,B
S02337,0.5500456373123227,1.0,26,Auditory,7,0.0,0.726060241252266,0.41265763405804345,81,1,Medium,15,4,D
S02338,0.34690832740454364,1.0,8,Visual,3,0.7631983202899958,0.5037108913913974,0.20846648214424032,69,0,Low,25,5,D
S02339,0.47645077009348036,1.0,11,Visual,0,0.0,0.461204345450489,0.7485220206613268,66,0,Low,25,7,B
S02340,0.4053860656348704,0.0,11,Reading/Writing,15,0.0,0.9141455780066328,0.0,94,1,Low,22,10,D
S02341,0.6221066060240574,0.0,8,Auditory,13,0.0,0.572338077542133,0.5342401105650936,91,1,Low,25,4,A
S02342,0.6177607674755567,1.0,48,Auditory,10,0.0,0.44849431718725413,0.6459291614556119,96,1,Medium,25,6,A
S02343,0.7596033289560347,0.0,43,Reading/Writing,6,0.0,0.6498828481068298,0.025594264503312453,77,1,Medium,19,8,D
S02344,0.1494372053033685,1.0,9,Kinesthetic,13,0.8219046291685261,0.5095808700844865,0.20607920580787373,62,0,Medium,6,7,D
S02345,0.4266590560147805,1.0,21,Reading/Writing,14,0.0,0.7274536905052008,0.537376197919986,85,1,Medium,9,9,C
S02346,0.09465879471597657,0.0,6,Kinesthetic,18,0.0,0.37484882707526695,0.9222407871175592,76,1,Medium,28,10,A
S02347,0.12504115702481192,1.0,13,Reading/Writing,17,0.6877263636364652,0.2475814909091276,0.6708953444230138,54,0,Medium,17,5,A
S02348,0.3953986083385423,0.0,18,Kinesthetic,3,0.7248974486206607,0.5219261630068759,0.2139549248699836,80,1,Medium,7,4,D
S02349,0.0,1.0,42,Auditory,7,0.6944078870373522,0.6388552560743643,0.3311520016646104,77,0,Medium,2,5,C
S02350,0.5134364428342462,0.0,6,Kinesthetic,16,0.6275334301307451,0.37652005807844724,0.44812661057190056,86,1,Low,7,7,B
S02351,0.23343894870400028,1.0,27,Reading/Writing,18,0.6419571089360007,0.5264048293275206,0.5062561438394274,90,1,Low,15,5,B
S02352,0.22090023117099794,0.0,20,Reading/Writing,9,0.6074756357202442,0.4616814831473856,0.6074756357202443,75,0,High,17,5,A
S02353,0.3361932277503418,0.0,36,Kinesthetic,7,0.7396251010507519,0.31064254244131584,0.493386293218678,87,1,Medium,12,6,B
S02354,0.40577713308322516,0.0,6,Auditory,9,0.6376497805593535,0.5228728200586701,0.39414678695031957,53,1,High,27,10,B
S02355,0.8574929257125441,1.0,9,Visual,2,0.0,0.5144957554275266,0.0,86,0,High,10,10,D
S02356,0.10507083749996296,0.0,33,Reading/Writing,15,0.0,0.9246233699996733,0.3661034590897819,62,1,Low,14,9,C
S02357,0.7056110123388886,0.0,43,Auditory,9,0.0,0.031046884542911164,0.7079189150081158,89,0,Medium,8,10,A
S02358,0.5878641821454683,1.0,30,Auditory,6,0.8083132504500187,0.03233253001800083,0.0,68,1,High,8,8,D
S02359,0.559239540606674,0.0,39,Reading/Writing,19,0.0,0.6028602247739946,0.5690436587885722,52,0,Medium,30,8,A
S02360,0.09484160710449198,1.0,30,Reading/Writing,1,0.0,0.3338424570078115,0.9378455541616778,97,1,Low,7,4,A
S02361,0.0,1.0,45,Auditory,6,0.9528068085163973,0.1143368170219677,0.28122282609717597,97,0,Low,23,8,D
S02362,0.6015929645445286,0.0,33,Visual,0,0.6617522609989812,0.3044060400595315,0.3278823155471129,65,1,Medium,5,9,C
S02363,0.999800059980007,1.0,22,Auditory,3,0.0,0.019996001199600214,0.0,92,1,High,19,10,D
S02364,0.2889411641522031,0.0,13,Kinesthetic,1,0.7945882014185585,0.23837646042556762,0.47782764354918605,75,1,High,0,10,B
S02365,0.19456224093423802,1.0,47,Reading/Writing,1,0.7133948834255391,0.2996258510387266,0.6028578805110104,72,1,Medium,27,9,A
S02366,0.5381060078944381,1.0,48,Auditory,3,0.5919166086838816,0.3314733008629739,0.5002020626177864,61,1,High,10,7,A
S02367,0.24680933858996137,0.0,24,Visual,2,0.6787256811223936,0.32578832693874904,0.610146348182286,75,1,High,25,9,A
S02368,0.1439291900773052,1.0,7,Visual,9,0.7916105454251782,0.5382951708891214,0.2507497589486272,84,0,Medium,14,10,C
S02369,0.6251956127421011,0.0,5,Auditory,4,0.0,0.4263834078901131,0.6537030176494844,58,0,Low,15,5,A
S02370,0.503167468820997,0.0,24,Visual,8,0.6918552696288707,0.4289502671699,0.2901042097279962,63,1,Medium,18,8,C
S02371,0.35974846713684294,,42,Auditory,11,0.6595388564175452,0.5012495308773344,0.42934653260901146,71,1,Low,3,8,B
S02372,0.0,1.0,36,Visual,9,0.7914531002714538,0.4432137361520143,0.4209080352724057,99,1,Medium,1,9,C
S02373,0.38010131539006137,0.0,48,Auditory,10,0.5973020670415248,0.43005748826989804,0.5601819236013009,72,1,Medium,2,10,A
S02374,0.0690096978534619,0.0,46,Reading/Writing,12,0.75910667638808,0.6072853411104642,0.22405184653906304,52,1,High,11,7,D
S02375,0.3805089820606345,1.0,32,Kinesthetic,15,0.6975998004444963,0.5162238523289274,0.31950018353306187,83,1,Medium,26,7,C
S02376,0.0,0.0,16,Auditory,9,0.8618414901842331,0.4826312345031708,0.15587282405527247,94,1,Medium,2,6,D
S02377,0.34884250060337413,0.0,21,Reading/Writing,6,0.7674535013274228,0.27628326047787233,0.4615101223730424,81,1,Medium,20,10,B
S02378,0.2967540128891489,,44,Visual,13,0.0,0.6365373576472244,0.7118688419601439,78,1,High,9,8,A
S02379,0.5424539520373918,0.0,48,Kinesthetic,17,0.0,0.11933986944822624,0.8315658154825121,84,1,High,29,5,A
S02380,0.4864460701826056,0.0,22,Kinesthetic,5,0.0,0.6726854227668032,0.5575522780878459,79,0,Medium,22,7,B
S02381,0.06812009846566836,0.0,6,Auditory,9,0.7493210831223511,0.614443288160328,0.23735419146941245,73,1,Low,25,10,C
S02382,0.5855184720498694,1.0,34,Visual,10,0.0,0.5023748490187879,0.6362292275286765,80,1,Low,1,6,A
S02383,0.0,1.0,30,Kinesthetic,6,0.0,0.8564973141454835,0.5161514805380036,99,1,Medium,3,6,C
S02384,0.1992614272560752,0.0,7,Reading/Writing,5,0.7306252332722755,0.6429502052796027,0.11444075167798241,58,1,Medium,22,8,D
S02385,0.10946097446398881,1.0,47,Visual,10,0.6020353595519381,0.5538725307877832,0.5646210592577101,55,1,Medium,2,9,A
S02386,0.5598030553440364,0.0,29,Auditory,3,0.61578336087844,0.5542050247905962,0.016975929712072527,57,1,Medium,8,7,D
S02387,0.42710400424958855,0.0,26,Visual,5,0.7830240077909121,0.42283296420709265,0.16021191328009401,81,1,Medium,29,10,D
S02388,0.5022654895739032,1.0,9,Auditory,15,0.6138800428125483,0.5402144376750426,0.2811565975519488,66,0,High,29,8,C
S02389,0.4317584265517967,1.0,32,Auditory,2,0.527704743563307,0.5065965538207748,0.5277047435633071,75,1,Medium,14,8,A
S02390,0.821890543405909,1.0,12,Auditory,19,0.0,0.2410878927324,0.5161129359333968,50,1,High,4,6,C
S02391,0.5143069915544395,0.0,6,Auditory,13,0.6285974341220927,0.2765828710137209,0.5136686672507391,67,1,Medium,6,4,B
S02392,0.12724035209820017,0.0,23,Kinesthetic,18,0.6998219365401004,0.4478860393856644,0.541716942377302,92,0,Medium,17,5,B
S02393,0.2263584444732969,,27,Visual,6,0.6224857223015663,0.6100360078555352,0.4348901577019284,77,0,Low,5,4,B
S02394,0.32396442854329893,,9,Reading/Writing,16,0.5939347856627145,0.5464200028096975,0.49367367759264735,60,1,Low,22,8,A
S02395,0.0960861926080527,1.0,6,Visual,4,0.0,0.3382233979803453,0.9361476254569666,77,1,Medium,7,9,A
S02396,0.07643296811157425,1.0,48,Reading/Writing,0,0.8407626492273157,0.05044575895363895,0.5336022811547121,77,1,High,24,8,B
S02397,0.17492834195932577,1.0,38,Visual,12,0.6414039205175277,0.5900916068761256,0.45803163801036534,74,1,Low,26,6,B
S02398,0.4158475416735646,1.0,16,Kinesthetic,3,0.762387159734868,0.3659458366727368,0.3345448929177436,92,1,Medium,12,8,C
S02399,0.12948018714908893,1.0,7,Auditory,1,0.7121410293199888,0.6409269263879902,0.255543950282036,88,0,Medium,30,10,C
S02400,0.7059936886354431,1.0,41,Reading/Writing,11,0.0,0.43771608695397485,0.5567562651902725,84,1,Low,12,9,B
S02401,0.0,1.0,17,Kinesthetic,18,0.0,0.5599873557072887,0.8285011535586165,74,0,Medium,19,8,B
S02402,0.4787978590148347,1.0,5,Reading/Writing,17,0.0,0.6470611066114765,0.5933502629253162,98,1,High,7,7,B
S02403,0.06509757954718125,,44,Auditory,16,0.7160733750189928,0.08592880500227916,0.6896502499070726,76,1,Medium,9,5,A
S02404,0.5794190690472663,1.0,7,Visual,9,0.7967012199399909,0.15934024398799826,0.06443132170283956,86,1,High,20,6,D
S02405,0.7975464646989042,1.0,13,Auditory,5,0.0,0.07018408889350362,0.5991609385736593,62,0,High,30,7,B
S02406,0.16069640456793238,1.0,13,Reading/Writing,7,0.8838302251236276,0.035353209004945194,0.43791660088412937,73,1,Medium,20,4,C
S02407,0.3655585941776028,1.0,8,Kinesthetic,17,0.6701907559922714,0.25467248727706326,0.5935934543351337,53,1,Medium,28,6,A
S02408,0.47148323357811156,0.0,7,Auditory,13,0.5762572854843585,0.39185495412936394,0.540444998408904,64,1,Medium,13,10,A
S02409,0.24178936308281548,1.0,41,Auditory,18,0.6649207484777424,0.23937146945198734,0.6649207484777426,64,0,Low,10,5,A
S02410,0.0,0.0,19,Reading/Writing,3,0.0,0.7278274360841244,0.6857603249555999,77,1,Medium,12,7,D
S02411,0.6207524233018376,0.0,35,Auditory,5,0.0,0.30727244953440963,0.7212836270996452,91,1,High,4,4,A
S02412,0.17420444291307782,0.0,16,Visual,5,0.9581244360219274,0.11497493232263131,0.1960386240117344,78,1,Medium,28,4,D
S02413,0.3721150153799473,1.0,49,Reading/Writing,7,0.8186530338358838,0.16373060676717685,0.40562287155402976,58,0,Low,1,6,C
S02414,0.7818213406089257,0.0,11,Auditory,5,0.0,0.6235025191356183,0.0,96,1,Low,19,5,D
S02415,0.5471624813063657,0.0,13,Kinesthetic,17,0.5471624813063656,0.4486732346712199,0.44712276456358846,68,1,High,1,7,B
S02416,0.32864199762891155,1.0,46,Reading/Writing,17,0.7230123947836052,0.6073304116182285,0.019932022160024966,95,0,Medium,6,6,D
S02417,0.263663897183105,0.0,41,Visual,5,0.7250757172535387,0.13051362910563702,0.6226658383026644,89,1,High,15,10,A
S02418,0.41792912102353724,1.0,8,Auditory,3,0.6567457616084154,0.0656745761608416,0.6242652516807017,81,1,Low,5,5,A
S02419,0.0,1.0,31,Reading/Writing,20,0.9912171832260698,0.01982434366452147,0.1307497268664335,59,0,Medium,5,4,D
S02420,0.6500998195586075,0.0,24,Auditory,8,0.0,0.5312244239821764,0.5432962690601427,94,1,Low,3,10,C
S02421,0.06598008915781095,0.0,38,Auditory,11,0.7257809807359197,0.6822341218917647,0.05869581555193393,88,1,Medium,13,8,D
S02422,0.49105762522447294,0.0,8,Kinesthetic,11,0.6752042346836501,0.5401633877469202,0.10575993906927922,69,0,Low,25,8,D
S02423,0.36913306495636933,0.0,49,Kinesthetic,14,0.6767439524200103,0.05413951619360088,0.6346867857496187,61,0,Medium,16,5,A
S02424,0.0,,40,Kinesthetic,17,0.0,0.5621836761338057,0.8270124027417485,52,1,High,17,10,A
S02425,0.16645872314630752,1.0,43,Kinesthetic,8,0.0,0.36620919092187637,0.9155229773046909,66,0,Medium,1,7,A
S02426,0.7050340724841226,0.0,43,Visual,14,0.7050340724841225,0.014100681449682503,0.07520029292203964,63,1,Medium,3,6,D
S02427,0.6260836386682069,1.0,16,Auditory,7,0.0,0.6198228022815249,0.47311623430596433,56,0,High,16,4,C
S02428,0.6523101544143073,0.0,26,Reading/Writing,1,0.0,0.0,0.7579521505002692,81,0,High,30,7,A
S02429,0.4977617247787081,,29,Kinesthetic,14,0.6083754413961987,0.10950757945131583,0.6083754413961989,71,1,High,14,5,A
S02430,0.14534195581857776,1.0,43,Reading/Writing,19,0.7993807570021773,0.5595665299015242,0.1635586128194512,87,1,Medium,23,9,D
S02431,0.0,0.0,49,Visual,12,0.0,0.6954680484163128,0.7185570218375192,58,0,Medium,21,8,A
S02432,0.3743922966340323,,8,Visual,14,0.8236630525948707,0.41183152629743547,0.10864795423163097,97,1,High,17,9,D
